Course ID,Topic Name,Topic Link
27270,Classical Mechanics,http%3A%2F%2Fdbpedia.org%2Fresource%2FClassical_mechanics
27270,Newtonian mechanics,http%3A%2F%2Fdbpedia.org%2Fresource%2FClassical_mechanics
27270,Lagrangian,http%3A%2F%2Fdbpedia.org%2Fresource%2FLagrangian_mechanics
27270,Hamiltonian,http%3A%2F%2Fdbpedia.org%2Fresource%2FHamiltonian_mechanics
27270,quantum mechanics,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuantum_mechanics
27270,central force motion,http%3A%2F%2Fdbpedia.org%2Fresource%2FClassical_central-force_problem
27270,Hamilton-Jacobi theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FHamilton%E2%80%93Jacobi_equation
27279,Ampere,http%3A%2F%2Fdbpedia.org%2Fresource%2FAmpere
27279,vector potential,http%3A%2F%2Fdbpedia.org%2Fresource%2FVector_potential
27279,ferromagnetism,http%3A%2F%2Fdbpedia.org%2Fresource%2FFerromagnetism
27279,electromagnetic induction,http%3A%2F%2Fdbpedia.org%2Fresource%2FElectromagnetic_induction
27279,transformer,http%3A%2F%2Fdbpedia.org%2Fresource%2FTransformer
27279,wave equation,http%3A%2F%2Fdbpedia.org%2Fresource%2FWave_equation
27279,half-wave antenna,http%3A%2F%2Fdbpedia.org%2Fresource%2FDipole_antenna
42207,DEPT,http%3A%2F%2Fdbpedia.org%2Fresource%2FCarbon-13_nuclear_magnetic_resonance
48349,protein,http%3A%2F%2Fdbpedia.org%2Fresource%2FProtein
48349,Ramachandran plot,http%3A%2F%2Fdbpedia.org%2Fresource%2FRamachandran_plot
48349,protein folding,http%3A%2F%2Fdbpedia.org%2Fresource%2FProtein_folding
48349,biophysical techniques,http%3A%2F%2Fdbpedia.org%2Fresource%2FOutline_of_biophysics
48349,fluorescence,http%3A%2F%2Fdbpedia.org%2Fresource%2FFluorescence_spectroscopy
48349,X-ray absorption,http%3A%2F%2Fdbpedia.org%2Fresource%2FX-ray_absorption_spectroscopy
48349,absorption spectroscopy,http%3A%2F%2Fdbpedia.org%2Fresource%2FSpectroscopy
48349,EPR spectroscopy,http%3A%2F%2Fdbpedia.org%2Fresource%2FElectron_paramagnetic_resonance
48349,Raman spectroscopy,http%3A%2F%2Fdbpedia.org%2Fresource%2FRaman_spectroscopy
48349,differential scanning calorimetry,http%3A%2F%2Fdbpedia.org%2Fresource%2FDifferential_scanning_calorimetry
48350,Bioenergetics,http%3A%2F%2Fdbpedia.org%2Fresource%2FBioenergetics
48350,ion,http%3A%2F%2Fdbpedia.org%2Fresource%2FIon
48350,bioenergetics,http%3A%2F%2Fdbpedia.org%2Fresource%2FBioenergetics
48350,proton,http%3A%2F%2Fdbpedia.org%2Fresource%2FProton
48350,photosynthesis,http%3A%2F%2Fdbpedia.org%2Fresource%2FPhotosystem
48350,proton,http%3A%2F%2Fdbpedia.org%2Fresource%2FProton
48350,ATP synthase,http%3A%2F%2Fdbpedia.org%2Fresource%2FATP_synthase
48350,metabolite,http%3A%2F%2Fdbpedia.org%2Fresource%2FMetabolism
48350,ion,http%3A%2F%2Fdbpedia.org%2Fresource%2FIon
48350,mitochondria,http%3A%2F%2Fdbpedia.org%2Fresource%2FMitochondrial_matrix
48351,Drude,http%3A%2F%2Fdbpedia.org%2Fresource%2FDrude_model
48351,reciprocal lattice,http%3A%2F%2Fdbpedia.org%2Fresource%2FReciprocal_lattice
48351,Boltzmann equation,http%3A%2F%2Fdbpedia.org%2Fresource%2FBoltzmann_equation
48351,Fermi surface,http%3A%2F%2Fdbpedia.org%2Fresource%2FFermi_surface
27602,United Nations,http%3A%2F%2Fdbpedia.org%2Fresource%2FUnited_Nations
27602,United Nations,http%3A%2F%2Fdbpedia.org%2Fresource%2FUnited_Nations
27602,United Nations,http%3A%2F%2Fdbpedia.org%2Fresource%2FUnited_Nations
27604,international,http%3A%2F%2Fdbpedia.org%2Fresource%2FInternational_law
27604,racketeering,http%3A%2F%2Fdbpedia.org%2Fresource%2FRacketeer_Influenced_and_Corrupt_Organizations_Act
27604,outlaw,http%3A%2F%2Fdbpedia.org%2Fresource%2FOutlaw_motorcycle_club
27604,Hells Angels,http%3A%2F%2Fdbpedia.org%2Fresource%2FHells_Angels
27604,terrorism,http%3A%2F%2Fdbpedia.org%2Fresource%2FTerrorism
27649,NPO,http%3A%2F%2Fdbpedia.org%2Fresource%2FNonprofit_organization
27649,NPO,http%3A%2F%2Fdbpedia.org%2Fresource%2FNonprofit_organization
27653,human rights,http%3A%2F%2Fdbpedia.org%2Fresource%2FHuman_rights
27653,feminism,http%3A%2F%2Fdbpedia.org%2Fresource%2FFeminism
27653,social movement,http%3A%2F%2Fdbpedia.org%2Fresource%2FSocial_movement
27654,cognitive psychology,http%3A%2F%2Fdbpedia.org%2Fresource%2FCognitive_psychology
27654,hegemonic stability theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FHegemonic_stability_theory
27657,political economy,http%3A%2F%2Fdbpedia.org%2Fresource%2FPolitical_economy
27658,Greece,http%3A%2F%2Fdbpedia.org%2Fresource%2FAncient_Greece
27675,United Nations,http%3A%2F%2Fdbpedia.org%2Fresource%2FUnited_Nations
27682,Roman law,http%3A%2F%2Fdbpedia.org%2Fresource%2FRoman_law
27682,common law,http%3A%2F%2Fdbpedia.org%2Fresource%2FCommon_law
27687,Palestinian territories,http%3A%2F%2Fdbpedia.org%2Fresource%2FPalestinian_territories
27697,international,http%3A%2F%2Fdbpedia.org%2Fresource%2FInternational_law
27697,critical theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FCritical_theory
27698,Russia,http%3A%2F%2Fdbpedia.org%2Fresource%2FRussia
27698,Russia,http%3A%2F%2Fdbpedia.org%2Fresource%2FRussia
27716,Quebec,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuebec
27716,Quebec,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuebec
27716,Quebec,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuebec
27716,civil law,http%3A%2F%2Fdbpedia.org%2Fresource%2FPrivate_law
28855,health psychology,http%3A%2F%2Fdbpedia.org%2Fresource%2FHealth_psychology
28855,cardiovascular disease,http%3A%2F%2Fdbpedia.org%2Fresource%2FCardiovascular_disease
28865,memory,http%3A%2F%2Fdbpedia.org%2Fresource%2FMemory
28865,Pavlovian conditioning,http%3A%2F%2Fdbpedia.org%2Fresource%2FClassical_conditioning
28865,operant conditioning,http%3A%2F%2Fdbpedia.org%2Fresource%2FOperant_conditioning
28865,memory,http%3A%2F%2Fdbpedia.org%2Fresource%2FMemory
28865,memory,http%3A%2F%2Fdbpedia.org%2Fresource%2FMemory
28868,evolutionarily stable,http%3A%2F%2Fdbpedia.org%2Fresource%2FEvolutionarily_stable_strategy
28868,comparative method,http%3A%2F%2Fdbpedia.org%2Fresource%2FHistorical_linguistics
28868,psychology,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychology
28965,Psychometrics,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychometrics
28965,psychology,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychology
28974,psychology,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychology
28974,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
28975,psychology,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychology
28975,hyperactivity,http%3A%2F%2Fdbpedia.org%2Fresource%2FAttention_deficit_hyperactivity_disorder
28975,autism,http%3A%2F%2Fdbpedia.org%2Fresource%2FAutism
28981,hypochondriasis,http%3A%2F%2Fdbpedia.org%2Fresource%2FHypochondriasis
28982,schizophrenia,http%3A%2F%2Fdbpedia.org%2Fresource%2FSchizophrenia
28982,schizophrenia,http%3A%2F%2Fdbpedia.org%2Fresource%2FSchizophrenia
28982,delusional disorder,http%3A%2F%2Fdbpedia.org%2Fresource%2FDelusional_disorder
28982,dementia,http%3A%2F%2Fdbpedia.org%2Fresource%2FDementia
28982,schizotypal,http%3A%2F%2Fdbpedia.org%2Fresource%2FSchizotypal_personality_disorder
28984,psychological intervention,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychological_intervention
28984,cognitive behavioural therapy,http%3A%2F%2Fdbpedia.org%2Fresource%2FCognitive_behavioral_therapy
28984,psychodynamic psychotherapy,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychodynamic_psychotherapy
28984,family therapy,http%3A%2F%2Fdbpedia.org%2Fresource%2FFamily_therapy
28984,motivational interviewing,http%3A%2F%2Fdbpedia.org%2Fresource%2FMotivational_interviewing
28984,psychology,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychology
28986,neuropsychology,http%3A%2F%2Fdbpedia.org%2Fresource%2FNeuropsychology
28986,cognitive neuroscience,http%3A%2F%2Fdbpedia.org%2Fresource%2FCognitive_neuroscience
28988,health psychology,http%3A%2F%2Fdbpedia.org%2Fresource%2FHealth_psychology
28988,psychology,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychology
29759,salvation,http%3A%2F%2Fdbpedia.org%2Fresource%2FSalvation
29871,Tibet,http%3A%2F%2Fdbpedia.org%2Fresource%2FTibetan_Buddhism
29871,Tibet,http%3A%2F%2Fdbpedia.org%2Fresource%2FTibetan_Buddhism
29871,Tibet,http%3A%2F%2Fdbpedia.org%2Fresource%2FTibetan_Buddhism
29871,mountain,http%3A%2F%2Fdbpedia.org%2Fresource%2FMountain
29871,Tibetan Buddhism,http%3A%2F%2Fdbpedia.org%2Fresource%2FTibetan_Buddhism
29916,Satan,http%3A%2F%2Fdbpedia.org%2Fresource%2FSatan
29916,Judaism,http%3A%2F%2Fdbpedia.org%2Fresource%2FJudaism
29916,Satan,http%3A%2F%2Fdbpedia.org%2Fresource%2FSatan
29916,Judaism,http%3A%2F%2Fdbpedia.org%2Fresource%2FJudaism
29916,Satan,http%3A%2F%2Fdbpedia.org%2Fresource%2FSatan
29963,Hebrew Bible,http%3A%2F%2Fdbpedia.org%2Fresource%2FHebrew_Bible
29963,New Testament,http%3A%2F%2Fdbpedia.org%2Fresource%2FNew_Testament
29963,Qur'an,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuran
29963,Hadith,http%3A%2F%2Fdbpedia.org%2Fresource%2FHadith
49579,Judaism,http%3A%2F%2Fdbpedia.org%2Fresource%2FJudaism
31253,Quebec,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuebec
31253,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
31256,Enterprise,http%3A%2F%2Fdbpedia.org%2Fresource%2FSpace_Shuttle_Enterprise
31418,inferential statistics,http%3A%2F%2Fdbpedia.org%2Fresource%2FStatistical_inference
31418,sociology,http%3A%2F%2Fdbpedia.org%2Fresource%2FSociology
31418,anthropology,http%3A%2F%2Fdbpedia.org%2Fresource%2FAnthropology
31424,Ethnic group,http%3A%2F%2Fdbpedia.org%2Fresource%2FEthnic_group
31429,anomie,http%3A%2F%2Fdbpedia.org%2Fresource%2FAnomie
31430,sociology,http%3A%2F%2Fdbpedia.org%2Fresource%2FSociology
31569,social forces,http%3A%2F%2Fdbpedia.org%2Fresource%2FSocial_Forces
49213,sociology,http%3A%2F%2Fdbpedia.org%2Fresource%2FSociology
32001,assembly language,http%3A%2F%2Fdbpedia.org%2Fresource%2FAssembly_language
32004,Internet,http%3A%2F%2Fdbpedia.org%2Fresource%2FInternet
32026,Service Oriented Architecture,http%3A%2F%2Fdbpedia.org%2Fresource%2FService-oriented_architecture
32026,Load balancing,http%3A%2F%2Fdbpedia.org%2Fresource%2FLoad_balancing_%28computing%29
32026,Stress testing,http%3A%2F%2Fdbpedia.org%2Fresource%2FStress_testing
47979,code analysis,http%3A%2F%2Fdbpedia.org%2Fresource%2FStatic_program_analysis
49507,RDF,http%3A%2F%2Fdbpedia.org%2Fresource%2FResource_Description_Framework
49702,management systems,http%3A%2F%2Fdbpedia.org%2Fresource%2FManagement_system
49702,data clustering,http%3A%2F%2Fdbpedia.org%2Fresource%2FCluster_analysis
32070,grammar,http%3A%2F%2Fdbpedia.org%2Fresource%2FGrammar
32073,grammar,http%3A%2F%2Fdbpedia.org%2Fresource%2FGrammar
32080,grammar,http%3A%2F%2Fdbpedia.org%2Fresource%2FGrammar
32104,grammar,http%3A%2F%2Fdbpedia.org%2Fresource%2FGrammar
32112,Empire,http%3A%2F%2Fdbpedia.org%2Fresource%2FRoman_Empire
32112,early modern Spanish,http%3A%2F%2Fdbpedia.org%2Fresource%2FEarly_Modern_Spanish
32117,Spanish America,http%3A%2F%2Fdbpedia.org%2Fresource%2FHispanic_America
32117,Spanish America,http%3A%2F%2Fdbpedia.org%2Fresource%2FHispanic_America
32119,Spanish America,http%3A%2F%2Fdbpedia.org%2Fresource%2FHispanic_America
32123,Southern Cone,http%3A%2F%2Fdbpedia.org%2Fresource%2FSouthern_Cone
32123,Argentina,http%3A%2F%2Fdbpedia.org%2Fresource%2FArgentina
32123,Peru,http%3A%2F%2Fdbpedia.org%2Fresource%2FPeru
32123,Chile,http%3A%2F%2Fdbpedia.org%2Fresource%2FChile
32123,Uruguay,http%3A%2F%2Fdbpedia.org%2Fresource%2FUruguay
32123,Ecuador,http%3A%2F%2Fdbpedia.org%2Fresource%2FEcuador
32123,Bolivia,http%3A%2F%2Fdbpedia.org%2Fresource%2FBolivia
32123,Internet,http%3A%2F%2Fdbpedia.org%2Fresource%2FInternet
32151,Spanish Golden Age,http%3A%2F%2Fdbpedia.org%2Fresource%2FSpanish_Golden_Age
32151,Spanish Golden Age,http%3A%2F%2Fdbpedia.org%2Fresource%2FSpanish_Golden_Age
32151,Cervantes,http%3A%2F%2Fdbpedia.org%2Fresource%2FMiguel_de_Cervantes
32151,Quevedo,http%3A%2F%2Fdbpedia.org%2Fresource%2FFrancisco_de_Quevedo
32151,Zayas,http%3A%2F%2Fdbpedia.org%2Fresource%2FZayas
32153,Spain,http%3A%2F%2Fdbpedia.org%2Fresource%2FSpain
32153,Spain,http%3A%2F%2Fdbpedia.org%2Fresource%2FSpain
32153,economic liberalism,http%3A%2F%2Fdbpedia.org%2Fresource%2FEconomic_liberalism
32153,France,http%3A%2F%2Fdbpedia.org%2Fresource%2FFrance
32153,Clarín,http%3A%2F%2Fdbpedia.org%2Fresource%2FLeopoldo_Alas
32153,Romanticism,http%3A%2F%2Fdbpedia.org%2Fresource%2FRomanticism
32158,Spain,http%3A%2F%2Fdbpedia.org%2Fresource%2FFrancoist_Spain
32158,Spain,http%3A%2F%2Fdbpedia.org%2Fresource%2FFrancoist_Spain
32158,cultural hegemony,http%3A%2F%2Fdbpedia.org%2Fresource%2FCultural_hegemony
49276,QUEBEC,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuebec
33563,Markov decision process,http%3A%2F%2Fdbpedia.org%2Fresource%2FMarkov_decision_process
33563,Poisson process,http%3A%2F%2Fdbpedia.org%2Fresource%2FPoisson_point_process
33563,queuing theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FQueueing_theory
33563,inventory theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FInventory_theory
33564,General linear model,http%3A%2F%2Fdbpedia.org%2Fresource%2FGeneral_linear_model
33564,stepwise regression,http%3A%2F%2Fdbpedia.org%2Fresource%2FStepwise_regression
33566,characteristic function,http%3A%2F%2Fdbpedia.org%2Fresource%2FIndicator_function
33566,moment generating function,http%3A%2F%2Fdbpedia.org%2Fresource%2FMoment-generating_function
33566,random walk,http%3A%2F%2Fdbpedia.org%2Fresource%2FRandom_walk
33567,Rao-Blackwell theorem,http%3A%2F%2Fdbpedia.org%2Fresource%2FRao%E2%80%93Blackwell_theorem
33567,maximum likelihood,http%3A%2F%2Fdbpedia.org%2Fresource%2FMaximum_likelihood_estimation
33568,Markov process,http%3A%2F%2Fdbpedia.org%2Fresource%2FMarkov_chain
33569,Time,http%3A%2F%2Fdbpedia.org%2Fresource%2FTime
33569,Time,http%3A%2F%2Fdbpedia.org%2Fresource%2FTime
33569,regression analysis,http%3A%2F%2Fdbpedia.org%2Fresource%2FRegression_analysis
33569,Box-Jenkins,http%3A%2F%2Fdbpedia.org%2Fresource%2FBox%E2%80%93Jenkins
33569,moving average,http%3A%2F%2Fdbpedia.org%2Fresource%2FMoving_average
33570,Monte-Carlo,http%3A%2F%2Fdbpedia.org%2Fresource%2FMonte_Carlo_method
33572,response surface,http%3A%2F%2Fdbpedia.org%2Fresource%2FResponse_surface_methodology
49629,computational statistics,http%3A%2F%2Fdbpedia.org%2Fresource%2FComputational_statistics
49629,R programming language,http%3A%2F%2Fdbpedia.org%2Fresource%2FR_%28programming_language%29
49629,linear algebra,http%3A%2F%2Fdbpedia.org%2Fresource%2FLinear_algebra
49630,Supervised learning,http%3A%2F%2Fdbpedia.org%2Fresource%2FSupervised_learning
49630,Unsupervised learning,http%3A%2F%2Fdbpedia.org%2Fresource%2FUnsupervised_learning
49630,principal component analysis,http%3A%2F%2Fdbpedia.org%2Fresource%2FPrincipal_component_analysis
33869,Jesus,http%3A%2F%2Fdbpedia.org%2Fresource%2FJesus
33937,theology,http%3A%2F%2Fdbpedia.org%2Fresource%2FTheology
34625,HEBREW BIBLE,http%3A%2F%2Fdbpedia.org%2Fresource%2FHebrew_Bible
47981,self-efficacy,http%3A%2F%2Fdbpedia.org%2Fresource%2FSelf-efficacy
47981,mindfulness,http%3A%2F%2Fdbpedia.org%2Fresource%2FMindfulness
47895,Urban planning,http%3A%2F%2Fdbpedia.org%2Fresource%2FUrban_planning
47895,Quebec,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuebec
34828,international,http%3A%2F%2Fdbpedia.org%2Fresource%2FInternational
337,THE PRACTICE,http%3A%2F%2Fdbpedia.org%2Fresource%2FThe_Practice
361,Canadian Business,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanadian_Business
361,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
361,business today,http%3A%2F%2Fdbpedia.org%2Fresource%2FBusiness_Today_%28India%29
737,TOURISM IN CANADA,http%3A%2F%2Fdbpedia.org%2Fresource%2FTourism_in_Canada
737,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
737,economics,http%3A%2F%2Fdbpedia.org%2Fresource%2FEconomics
819,applied ethics,http%3A%2F%2Fdbpedia.org%2Fresource%2FApplied_ethics
819,psychoeducation,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychoeducation
819,confidentiality,http%3A%2F%2Fdbpedia.org%2Fresource%2FConfidentiality
822,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
822,community youth development,http%3A%2F%2Fdbpedia.org%2Fresource%2FCommunity_youth_development
822,community youth development,http%3A%2F%2Fdbpedia.org%2Fresource%2FCommunity_youth_development
823,psychopathology,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychopathology
823,American Psychiatric Association,http%3A%2F%2Fdbpedia.org%2Fresource%2FAmerican_Psychiatric_Association
823,psychopharmacology,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychopharmacology
40044,psychoeducation,http%3A%2F%2Fdbpedia.org%2Fresource%2FPsychoeducation
48746,biodiversity,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiodiversity
1012,Sub-Saharan Africa,http%3A%2F%2Fdbpedia.org%2Fresource%2FSub-Saharan_Africa
1012,anthropology,http%3A%2F%2Fdbpedia.org%2Fresource%2FAnthropology
1086,anthropology,http%3A%2F%2Fdbpedia.org%2Fresource%2FAnthropology
1086,feminism,http%3A%2F%2Fdbpedia.org%2Fresource%2FFeminist_theory
1086,postmodernism,http%3A%2F%2Fdbpedia.org%2Fresource%2FPostmodernism
31512,Third World,http%3A%2F%2Fdbpedia.org%2Fresource%2FThird_World
31626,sociological perspectives,http%3A%2F%2Fdbpedia.org%2Fresource%2FSociological_Perspectives
1773,adult students,http%3A%2F%2Fdbpedia.org%2Fresource%2FRecurring_Saturday_Night_Live_characters_and_sketches_introduced_2002%E2%80%932003
2017,fibre art,http%3A%2F%2Fdbpedia.org%2Fresource%2FFiber_art
2033,contemporary art,http%3A%2F%2Fdbpedia.org%2Fresource%2FContemporary_art
2187,feminism,http%3A%2F%2Fdbpedia.org%2Fresource%2FFeminism
2557,Art Therapy,http%3A%2F%2Fdbpedia.org%2Fresource%2FArt_therapy
2580,procedural programming,http%3A%2F%2Fdbpedia.org%2Fresource%2FProcedural_programming
2580,procedural programming,http%3A%2F%2Fdbpedia.org%2Fresource%2FProcedural_programming
2580,mathematics,http%3A%2F%2Fdbpedia.org%2Fresource%2FMathematics
2583,statically determinate,http%3A%2F%2Fdbpedia.org%2Fresource%2FStatically_indeterminate
2583,virtual work,http%3A%2F%2Fdbpedia.org%2Fresource%2FVirtual_work
2583,Breslau,http%3A%2F%2Fdbpedia.org%2Fresource%2FSiege_of_Breslau
2583,statically indeterminate,http%3A%2F%2Fdbpedia.org%2Fresource%2FStatically_indeterminate
2584,statically indeterminate,http%3A%2F%2Fdbpedia.org%2Fresource%2FStatically_indeterminate
2584,virtual work,http%3A%2F%2Fdbpedia.org%2Fresource%2FVirtual_work
2585,Structural steel,http%3A%2F%2Fdbpedia.org%2Fresource%2FStructural_steel
2592,Cash flow,http%3A%2F%2Fdbpedia.org%2Fresource%2FCash_flow
2592,Value engineering,http%3A%2F%2Fdbpedia.org%2Fresource%2FValue_engineering
2593,discrete event simulation,http%3A%2F%2Fdbpedia.org%2Fresource%2FDiscrete_event_simulation
2625,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
2625,physics,http%3A%2F%2Fdbpedia.org%2Fresource%2FPhysics
2625,anatomy,http%3A%2F%2Fdbpedia.org%2Fresource%2FAnatomy
2625,ecology,http%3A%2F%2Fdbpedia.org%2Fresource%2FEcology
2631,ecology,http%3A%2F%2Fdbpedia.org%2Fresource%2FEcology
2631,economics,http%3A%2F%2Fdbpedia.org%2Fresource%2FEcological_economics
2632,classical,http%3A%2F%2Fdbpedia.org%2Fresource%2FClassical_music
2659,meiosis,http%3A%2F%2Fdbpedia.org%2Fresource%2FMeiosis
2659,mitosis,http%3A%2F%2Fdbpedia.org%2Fresource%2FMitosis
2659,Mendelian genetics,http%3A%2F%2Fdbpedia.org%2Fresource%2FMendelian_inheritance
2659,gene mapping,http%3A%2F%2Fdbpedia.org%2Fresource%2FGene_mapping
2659,chromosome,http%3A%2F%2Fdbpedia.org%2Fresource%2FChromosome
2659,acid,http%3A%2F%2Fdbpedia.org%2Fresource%2FAcid
2659,population genetics,http%3A%2F%2Fdbpedia.org%2Fresource%2FPopulation_genetics
2661,cytoskeleton,http%3A%2F%2Fdbpedia.org%2Fresource%2FCytoskeleton
2661,cell cycle,http%3A%2F%2Fdbpedia.org%2Fresource%2FCell_cycle
2661,apoptosis,http%3A%2F%2Fdbpedia.org%2Fresource%2FApoptosis
2683,natural selection,http%3A%2F%2Fdbpedia.org%2Fresource%2FNatural_selection
2683,biodiversity,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiodiversity
2686,binomial,http%3A%2F%2Fdbpedia.org%2Fresource%2FBinomial_distribution
2686,statistical inference,http%3A%2F%2Fdbpedia.org%2Fresource%2FStatistical_inference
2686,hypothesis testing,http%3A%2F%2Fdbpedia.org%2Fresource%2FStatistical_hypothesis_testing
2690,anatomy,http%3A%2F%2Fdbpedia.org%2Fresource%2FAnatomy
2690,ecology,http%3A%2F%2Fdbpedia.org%2Fresource%2FEcology
2690,vertebrate,http%3A%2F%2Fdbpedia.org%2Fresource%2FVertebrate
2690,vertebrate,http%3A%2F%2Fdbpedia.org%2Fresource%2FVertebrate
2690,bony,http%3A%2F%2Fdbpedia.org%2Fresource%2FOsteichthyes
2690,vertebrate,http%3A%2F%2Fdbpedia.org%2Fresource%2FVertebrate
2690,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
2690,ecology,http%3A%2F%2Fdbpedia.org%2Fresource%2FEcology
2690,vertebrate,http%3A%2F%2Fdbpedia.org%2Fresource%2FVertebrate
2690,speciation,http%3A%2F%2Fdbpedia.org%2Fresource%2FSpeciation
2690,vertebrate,http%3A%2F%2Fdbpedia.org%2Fresource%2FVertebrate
2690,vertebrate,http%3A%2F%2Fdbpedia.org%2Fresource%2FVertebrate
2729,DNA,http%3A%2F%2Fdbpedia.org%2Fresource%2FDNA
2729,recombinant DNA,http%3A%2F%2Fdbpedia.org%2Fresource%2FRecombinant_DNA
2729,gene,http%3A%2F%2Fdbpedia.org%2Fresource%2FGene
2729,chromatin,http%3A%2F%2Fdbpedia.org%2Fresource%2FChromatin
2729,chromatin,http%3A%2F%2Fdbpedia.org%2Fresource%2FChromatin
2729,DNA replication,http%3A%2F%2Fdbpedia.org%2Fresource%2FDNA_replication
2730,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FMolecular_biology
2730,microbiology,http%3A%2F%2Fdbpedia.org%2Fresource%2FMicrobiology
2730,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FMolecular_biology
2730,gene mapping,http%3A%2F%2Fdbpedia.org%2Fresource%2FGene_mapping
2730,DNA,http%3A%2F%2Fdbpedia.org%2Fresource%2FDNA
2730,recombinant DNA,http%3A%2F%2Fdbpedia.org%2Fresource%2FRecombinant_DNA
2733,protein,http%3A%2F%2Fdbpedia.org%2Fresource%2FProtein
2733,lipid,http%3A%2F%2Fdbpedia.org%2Fresource%2FLipid
2733,carbohydrate,http%3A%2F%2Fdbpedia.org%2Fresource%2FCarbohydrate
2735,endocrinology,http%3A%2F%2Fdbpedia.org%2Fresource%2FEndocrinology
2762,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
2762,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
2762,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
2763,epidemiology,http%3A%2F%2Fdbpedia.org%2Fresource%2FEpidemiology
2763,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
2785,flower,http%3A%2F%2Fdbpedia.org%2Fresource%2FFlower
2785,bioinformatics,http%3A%2F%2Fdbpedia.org%2Fresource%2FBioinformatics
2785,genetically modified,http%3A%2F%2Fdbpedia.org%2Fresource%2FGenetically_modified_organism
